user_id,amount,user_country,device_id,recipient_account,hour_of_day,is_outside_active_hours,is_fraud
user_nomad,855.14,FR,google_pixel_7,acct_legit_886,21,1,0
user123,333.55,US,iphone_12,acct_legit_228,21,1,0
user789,289.93,GB,hacked_device,acct_ransomware,21,0,1
user_risky1,135.2,DE,burner_phone,acct_legit_914,21,1,0
user123,611.09,US,hacked_device,acct_moneylaunder,21,1,1
user_risky1,110.36,DE,hacked_device,acct_phishing_scam,21,1,1
user_risky1,158.16,DE,burner_phone,acct_legit_846,21,1,0
user456,1522.2,CA,samsung_galaxy_s21,acct_legit_597,21,1,0
user456,1368.92,CA,samsung_galaxy_s21,acct_legit_822,21,1,0
user_risky1,146.22,DE,hacked_device,acct_ransomware,21,1,1
user456,926.54,CA,ipad_pro,acct_legit_408,21,1,0
user_nomad,691.53,FR,google_pixel_7,acct_legit_418,21,1,0
user_risky2,265.31,AU,hacked_device,acct_legit_235,21,1,0
user456,1304.35,CA,ipad_pro,acct_legit_425,21,1,0
user_risky2,280.36,AU,hacked_device,acct_legit_137,21,1,0
user_risky1,108.91,DE,burner_phone,acct_legit_656,21,1,0
user_nomad,744.52,FR,hacked_device,acct_moneylaunder,21,1,1
user_risky2,506.25,AU,hacked_device,acct_legit_969,21,1,0
user123,529.52,US,iphone_12,acct_legit_285,21,1,0
user123,441.51,US,macbook_pro_2020,acct_legit_571,21,1,0
user789,155.17,GB,hacked_device,acct_moneylaunder,21,0,1
user_risky2,19.01,AU,hacked_device,acct_legit_225,21,1,0
user_nomad,1110.37,FR,google_pixel_7,acct_legit_817,21,1,0
user_risky2,267.58,AU,hacked_device,acct_legit_211,21,1,0
user123,613.89,US,hacked_device,acct_ransomware,21,1,1
user_highroller,22019.07,AE,windows_pc,acct_legit_549,21,1,0
user123,656.65,US,macbook_pro_2020,acct_legit_992,21,1,0
user789,210.62,GB,unknown_device,acct_legit_942,21,0,0
user789,211.25,GB,unknown_device,acct_legit_896,21,0,0
user456,1806.08,CA,hacked_device,acct_ransomware,21,1,1
user_risky1,71.39,DE,hacked_device,acct_ransomware,21,1,1
user789,161.11,GB,unknown_device,acct_legit_185,21,0,0
user_nomad,1124.99,FR,google_pixel_7,acct_legit_740,21,1,0
user_risky2,235.47,AU,hacked_device,acct_legit_11,21,1,0
user_risky1,90.99,DE,burner_phone,acct_legit_917,21,1,0
user456,1286.75,CA,ipad_pro,acct_legit_442,21,1,0
user_risky1,146.77,DE,burner_phone,acct_legit_441,21,1,0
user123,476.49,US,macbook_pro_2020,acct_legit_62,21,1,0
user_risky2,396.91,AU,hacked_device,acct_moneylaunder,21,1,1
user456,1074.18,CA,samsung_galaxy_s21,acct_legit_609,21,1,0
user456,623.51,CA,samsung_galaxy_s21,acct_legit_452,21,1,0
user_nomad,934.84,FR,google_pixel_7,acct_legit_608,21,1,0
user_highroller,21768.4,AE,iphone_14_pro,acct_legit_668,21,1,0
user_highroller,34320.52,AE,windows_pc,acct_legit_321,21,1,0
user123,406.3,US,macbook_pro_2020,acct_legit_887,21,1,0
user789,89.5,GB,unknown_device,acct_legit_718,21,0,0
user_nomad,1130.8,FR,hacked_device,acct_moneylaunder,21,1,1
user123,361.91,US,iphone_12,acct_legit_760,21,1,0
user_risky2,360.78,AU,hacked_device,acct_ransomware,21,1,1
user_risky2,313.77,AU,hacked_device,acct_moneylaunder,21,1,1
user456,316.91,CA,ipad_pro,acct_legit_606,21,1,0
user123,495.23,US,macbook_pro_2020,acct_legit_484,21,1,0
user_highroller,26665.2,AE,windows_pc,acct_legit_412,21,1,0
user123,724.25,US,iphone_12,acct_legit_849,21,1,0
user123,628.63,US,iphone_12,acct_legit_629,21,1,0
user_nomad,375.94,FR,google_pixel_7,acct_legit_735,21,1,0
user_nomad,813.19,FR,google_pixel_7,acct_legit_420,21,1,0
user123,652.1,US,macbook_pro_2020,acct_legit_384,21,1,0
user_nomad,1088.62,FR,google_pixel_7,acct_legit_148,21,1,0
user_highroller,31467.5,AE,windows_pc,acct_legit_890,21,1,0
user_risky1,105.75,DE,burner_phone,acct_legit_187,21,1,0
user_highroller,31994.97,AE,windows_pc,acct_legit_985,21,1,0
user789,161.81,GB,unknown_device,acct_legit_931,21,0,0
user789,189.36,GB,unknown_device,acct_legit_982,21,0,0
user_highroller,26583.12,AE,windows_pc,acct_legit_452,21,1,0
user123,667.2,US,macbook_pro_2020,acct_legit_286,21,1,0
user456,1185.0,CA,ipad_pro,acct_legit_431,21,1,0
user_highroller,16890.78,AE,iphone_14_pro,acct_legit_816,21,1,0
user_highroller,32866.87,AE,iphone_14_pro,acct_legit_26,21,1,0
user_risky2,345.22,AU,hacked_device,acct_legit_102,21,1,0
user_highroller,38056.53,AE,hacked_device,acct_phishing_scam,21,1,1
user456,671.05,CA,samsung_galaxy_s21,acct_legit_459,21,1,0
user_risky2,346.3,AU,hacked_device,acct_legit_369,21,1,0
user789,211.04,GB,hacked_device,acct_darkweb123,21,0,1
user_risky2,254.16,AU,hacked_device,acct_legit_13,21,1,0
user456,1158.48,CA,ipad_pro,acct_legit_993,21,1,0
user_highroller,31598.49,AE,hacked_device,acct_ransomware,21,1,1
user_nomad,442.16,FR,google_pixel_7,acct_legit_951,21,1,0
user_highroller,21969.23,AE,hacked_device,acct_moneylaunder,21,1,1
user789,251.35,GB,unknown_device,acct_legit_993,21,0,0
user_risky2,340.23,AU,hacked_device,acct_legit_931,21,1,0
user123,381.24,US,iphone_12,acct_legit_985,21,1,0
user456,1325.42,CA,samsung_galaxy_s21,acct_legit_473,21,1,0
user_risky2,158.85,AU,hacked_device,acct_legit_837,21,1,0
user_risky1,100.75,DE,burner_phone,acct_legit_482,21,1,0
user_highroller,8506.07,AE,windows_pc,acct_legit_843,21,1,0
user789,285.45,GB,unknown_device,acct_legit_112,21,0,0
user_risky2,283.21,AU,hacked_device,acct_legit_971,21,1,0
user_risky1,155.96,DE,burner_phone,acct_legit_73,21,1,0
user_risky1,139.76,DE,burner_phone,acct_legit_667,21,1,0
user_nomad,758.01,FR,google_pixel_7,acct_legit_844,21,1,0
user456,1519.78,CA,hacked_device,acct_phishing_scam,21,1,1
user_risky2,385.81,AU,hacked_device,acct_legit_47,21,1,0
user456,1185.97,CA,ipad_pro,acct_legit_999,21,1,0
user_highroller,30080.48,AE,iphone_14_pro,acct_legit_748,21,1,0
user123,342.18,US,hacked_device,acct_fraudster2,21,1,1
user456,598.93,CA,ipad_pro,acct_legit_362,21,1,0
user_risky1,128.38,DE,burner_phone,acct_legit_156,21,1,0
user456,1375.05,CA,ipad_pro,acct_legit_135,21,1,0
user456,1110.32,CA,hacked_device,acct_fraudster2,21,1,1
user_risky2,222.78,AU,hacked_device,acct_legit_776,21,1,0
user789,248.08,GB,unknown_device,acct_legit_761,21,0,0
user_nomad,941.24,FR,google_pixel_7,acct_legit_115,21,1,0
user123,583.54,US,iphone_12,acct_legit_894,21,1,0
user_highroller,42691.79,AE,windows_pc,acct_legit_819,21,1,0
user_nomad,786.49,FR,google_pixel_7,acct_legit_634,21,1,0
user789,156.69,GB,unknown_device,acct_legit_849,21,0,0
user789,304.76,GB,unknown_device,acct_legit_263,21,0,0
user123,340.29,US,macbook_pro_2020,acct_legit_790,21,1,0
user_risky2,487.39,AU,hacked_device,acct_phishing_scam,21,1,1
user_risky2,249.8,AU,hacked_device,acct_legit_477,21,1,0
user_nomad,663.07,FR,hacked_device,acct_moneylaunder,21,1,1
user_risky1,52.47,DE,burner_phone,acct_legit_413,21,1,0
user456,1187.75,CA,ipad_pro,acct_legit_126,21,1,0
user_nomad,117.79,FR,google_pixel_7,acct_legit_597,21,1,0
user789,308.69,GB,unknown_device,acct_legit_396,21,0,0
user456,1445.9,CA,ipad_pro,acct_legit_333,21,1,0
user789,114.03,GB,unknown_device,acct_legit_992,21,0,0
user123,309.41,US,iphone_12,acct_legit_348,21,1,0
user_nomad,909.65,FR,hacked_device,acct_phishing_scam,21,1,1
user_risky1,135.51,DE,burner_phone,acct_legit_540,21,1,0
user_nomad,646.45,FR,google_pixel_7,acct_legit_412,21,1,0
user_highroller,20285.76,AE,windows_pc,acct_legit_939,21,1,0
user_risky1,274.9,DE,burner_phone,acct_legit_371,21,1,0
user456,1035.42,CA,hacked_device,acct_fraudster2,21,1,1
user_risky2,475.24,AU,hacked_device,acct_legit_17,21,1,0
user_risky1,72.69,DE,hacked_device,acct_fraudster2,21,1,1
user_highroller,22806.67,AE,hacked_device,acct_moneylaunder,21,1,1
user_risky1,189.18,DE,burner_phone,acct_legit_354,21,1,0
user789,220.68,GB,unknown_device,acct_legit_657,21,0,0
user456,1243.93,CA,samsung_galaxy_s21,acct_legit_706,21,1,0
user456,1212.66,CA,hacked_device,acct_moneylaunder,21,1,1
user456,1371.71,CA,ipad_pro,acct_legit_794,21,1,0
user789,238.74,GB,unknown_device,acct_legit_879,21,0,0
user_risky2,207.11,AU,hacked_device,acct_darkweb123,21,1,1
user_risky1,54.36,DE,burner_phone,acct_legit_549,21,1,0
user789,186.47,GB,unknown_device,acct_legit_346,21,0,0
user456,1523.7,CA,ipad_pro,acct_legit_803,21,1,0
user123,468.1,US,hacked_device,acct_moneylaunder,21,1,1
user123,469.9,US,macbook_pro_2020,acct_legit_854,21,1,0
user_nomad,1359.25,FR,google_pixel_7,acct_legit_702,21,1,0
user_highroller,39524.65,AE,iphone_14_pro,acct_legit_646,21,1,0
user_risky1,175.54,DE,burner_phone,acct_legit_57,21,1,0
user456,1220.78,CA,samsung_galaxy_s21,acct_legit_898,21,1,0
user123,651.72,US,iphone_12,acct_legit_597,21,1,0
user_nomad,1030.06,FR,google_pixel_7,acct_legit_885,21,1,0
user_nomad,958.0,FR,google_pixel_7,acct_legit_520,21,1,0
user_risky2,222.67,AU,hacked_device,acct_legit_823,21,1,0
user123,552.56,US,iphone_12,acct_legit_107,21,1,0
user456,526.4,CA,ipad_pro,acct_legit_708,21,1,0
user_nomad,936.58,FR,google_pixel_7,acct_legit_558,21,1,0
user_nomad,554.85,FR,google_pixel_7,acct_legit_270,21,1,0
user123,697.98,US,macbook_pro_2020,acct_legit_307,21,1,0
user_highroller,42412.14,AE,windows_pc,acct_legit_778,21,1,0
user_risky1,130.4,DE,burner_phone,acct_legit_97,21,1,0
user_highroller,30012.15,AE,windows_pc,acct_legit_839,21,1,0
user_risky2,442.91,AU,hacked_device,acct_legit_458,21,1,0
user_risky2,364.44,AU,hacked_device,acct_legit_7,21,1,0
user_nomad,588.23,FR,google_pixel_7,acct_legit_745,21,1,0
user456,929.77,CA,ipad_pro,acct_legit_289,21,1,0
user123,660.97,US,iphone_12,acct_legit_621,21,1,0
user_risky1,89.14,DE,burner_phone,acct_legit_429,21,1,0
user_risky2,208.31,AU,hacked_device,acct_legit_584,21,1,0
user_risky1,72.58,DE,burner_phone,acct_legit_634,21,1,0
user_risky2,495.6,AU,hacked_device,acct_legit_566,21,1,0
user_highroller,22003.86,AE,iphone_14_pro,acct_legit_846,21,1,0
user123,575.59,US,iphone_12,acct_legit_736,21,1,0
user789,227.37,GB,unknown_device,acct_legit_966,21,0,0
user_highroller,38924.01,AE,windows_pc,acct_legit_16,21,1,0
user_nomad,1197.06,FR,google_pixel_7,acct_legit_803,21,1,0
user_risky2,319.91,AU,hacked_device,acct_legit_486,21,1,0
user789,198.63,GB,unknown_device,acct_legit_384,21,0,0
user_risky1,103.93,DE,burner_phone,acct_legit_610,21,1,0
user_risky2,235.19,AU,hacked_device,acct_legit_266,21,1,0
user_highroller,30809.25,AE,hacked_device,acct_hacker1,21,1,1
user_nomad,857.05,FR,google_pixel_7,acct_legit_639,21,1,0
user_highroller,17951.9,AE,iphone_14_pro,acct_legit_137,21,1,0
user456,1430.83,CA,hacked_device,acct_ransomware,21,1,1
user789,238.0,GB,unknown_device,acct_legit_509,21,0,0
user_highroller,27751.74,AE,iphone_14_pro,acct_legit_833,21,1,0
user_nomad,759.84,FR,google_pixel_7,acct_legit_86,21,1,0
user_risky1,138.05,DE,burner_phone,acct_legit_691,21,1,0
user789,154.01,GB,unknown_device,acct_legit_904,21,0,0
user_risky1,175.31,DE,burner_phone,acct_legit_26,21,1,0
user456,627.8,CA,ipad_pro,acct_legit_68,21,1,0
user_risky1,168.99,DE,burner_phone,acct_legit_546,21,1,0
user_risky1,142.81,DE,burner_phone,acct_legit_195,21,1,0
user789,133.3,GB,unknown_device,acct_legit_238,21,0,0
user_nomad,840.85,FR,google_pixel_7,acct_legit_272,21,1,0
user_highroller,39528.16,AE,iphone_14_pro,acct_legit_750,21,1,0
user456,458.6,CA,ipad_pro,acct_legit_648,21,1,0
user_risky1,165.45,DE,hacked_device,acct_ransomware,21,1,1
user789,213.32,GB,unknown_device,acct_legit_205,21,0,0
user_highroller,21683.91,AE,iphone_14_pro,acct_legit_286,21,1,0
user_nomad,685.11,FR,google_pixel_7,acct_legit_706,21,1,0
user123,562.81,US,iphone_12,acct_legit_465,21,1,0
user456,1635.34,CA,samsung_galaxy_s21,acct_legit_12,21,1,0
user_nomad,806.22,FR,google_pixel_7,acct_legit_788,21,1,0
user_risky1,195.4,DE,burner_phone,acct_legit_339,21,1,0
user_highroller,39648.67,AE,iphone_14_pro,acct_legit_873,21,1,0
user_highroller,25598.22,AE,iphone_14_pro,acct_legit_676,21,1,0
user456,1325.18,CA,ipad_pro,acct_legit_882,21,1,0
user456,561.12,CA,hacked_device,acct_hacker1,21,1,1
user_highroller,29367.66,AE,windows_pc,acct_legit_968,21,1,0
user_risky2,218.45,AU,hacked_device,acct_darkweb123,21,1,1
user123,689.73,US,iphone_12,acct_legit_194,21,1,0
user_risky2,436.63,AU,hacked_device,acct_legit_882,21,1,0
user789,120.23,GB,unknown_device,acct_legit_554,21,0,0
user_nomad,646.71,FR,google_pixel_7,acct_legit_991,21,1,0
user789,245.27,GB,unknown_device,acct_legit_495,21,0,0
user123,822.68,US,macbook_pro_2020,acct_legit_69,21,1,0
user_nomad,795.91,FR,hacked_device,acct_fraudster2,21,1,1
user456,487.69,CA,hacked_device,acct_darkweb123,21,1,1
user_risky2,81.78,AU,hacked_device,acct_legit_207,21,1,0
user_risky2,255.45,AU,hacked_device,acct_legit_583,21,1,0
user_risky1,263.45,DE,burner_phone,acct_legit_808,21,1,0
user_nomad,575.27,FR,hacked_device,acct_ransomware,21,1,1
user789,300.06,GB,unknown_device,acct_legit_135,21,0,0
user456,1475.38,CA,ipad_pro,acct_legit_286,21,1,0
user123,540.16,US,hacked_device,acct_fraudster2,21,1,1
user456,1979.48,CA,hacked_device,acct_phishing_scam,21,1,1
user_risky2,324.92,AU,hacked_device,acct_legit_275,21,1,0
user456,576.74,CA,ipad_pro,acct_legit_987,21,1,0
user_risky1,190.7,DE,burner_phone,acct_legit_529,21,1,0
user123,201.14,US,iphone_12,acct_legit_481,21,1,0
user456,1194.04,CA,ipad_pro,acct_legit_859,21,1,0
user_risky2,364.85,AU,hacked_device,acct_legit_877,21,1,0
user456,1362.58,CA,samsung_galaxy_s21,acct_legit_140,21,1,0
user_risky2,230.19,AU,hacked_device,acct_legit_171,21,1,0
user456,1175.71,CA,hacked_device,acct_hacker1,21,1,1
user_risky1,151.42,DE,burner_phone,acct_legit_342,21,1,0
user_risky2,388.16,AU,hacked_device,acct_legit_548,21,1,0
user_risky1,103.03,DE,burner_phone,acct_legit_49,21,1,0
user_risky2,266.92,AU,hacked_device,acct_legit_738,21,1,0
user_nomad,950.02,FR,google_pixel_7,acct_legit_992,21,1,0
user789,172.01,GB,hacked_device,acct_moneylaunder,21,0,1
user456,836.13,CA,samsung_galaxy_s21,acct_legit_772,21,1,0
user_risky2,244.5,AU,hacked_device,acct_phishing_scam,21,1,1
user_highroller,16006.78,AE,windows_pc,acct_legit_486,21,1,0
user_risky2,314.68,AU,hacked_device,acct_legit_341,21,1,0
user_risky1,95.07,DE,burner_phone,acct_legit_499,21,1,0
user_highroller,18660.89,AE,hacked_device,acct_fraudster2,21,1,1
user789,208.65,GB,hacked_device,acct_darkweb123,21,0,1
user_nomad,829.31,FR,google_pixel_7,acct_legit_610,21,1,0
user456,549.73,CA,samsung_galaxy_s21,acct_legit_677,21,1,0
user_nomad,1257.93,FR,google_pixel_7,acct_legit_685,21,1,0
user_risky2,357.74,AU,hacked_device,acct_legit_397,21,1,0
user_risky1,172.12,DE,burner_phone,acct_legit_899,21,1,0
user123,452.87,US,macbook_pro_2020,acct_legit_958,21,1,0
user_nomad,493.66,FR,google_pixel_7,acct_legit_810,21,1,0
user_nomad,379.58,FR,google_pixel_7,acct_legit_370,21,1,0
user123,508.72,US,hacked_device,acct_moneylaunder,21,1,1
user789,156.66,GB,unknown_device,acct_legit_760,21,0,0
user789,95.55,GB,hacked_device,acct_fraudster2,21,0,1
user456,823.55,CA,ipad_pro,acct_legit_21,21,1,0
user_risky1,156.62,DE,burner_phone,acct_legit_867,21,1,0
user_nomad,767.13,FR,hacked_device,acct_phishing_scam,21,1,1
user456,1077.4,CA,samsung_galaxy_s21,acct_legit_636,21,1,0
user123,781.29,US,hacked_device,acct_hacker1,21,1,1
user456,1676.1,CA,ipad_pro,acct_legit_811,21,1,0
user_nomad,914.25,FR,google_pixel_7,acct_legit_931,21,1,0
user789,213.59,GB,unknown_device,acct_legit_253,21,0,0
user_nomad,789.03,FR,google_pixel_7,acct_legit_371,21,1,0
user123,231.83,US,iphone_12,acct_legit_255,21,1,0
user_risky1,164.23,DE,burner_phone,acct_legit_263,21,1,0
user123,798.65,US,macbook_pro_2020,acct_legit_997,21,1,0
user123,994.44,US,hacked_device,acct_fraudster2,21,1,1
user789,169.63,GB,unknown_device,acct_legit_812,21,0,0
user_highroller,21869.11,AE,windows_pc,acct_legit_748,21,1,0
user456,277.1,CA,ipad_pro,acct_legit_351,21,1,0
user_highroller,23744.0,AE,windows_pc,acct_legit_608,21,1,0
user456,1782.51,CA,ipad_pro,acct_legit_339,21,1,0
user123,649.09,US,hacked_device,acct_ransomware,21,1,1
user789,206.85,GB,unknown_device,acct_legit_361,21,0,0
user_risky1,179.27,DE,burner_phone,acct_legit_252,21,1,0
user_highroller,25161.94,AE,iphone_14_pro,acct_legit_267,21,1,0
user789,221.16,GB,unknown_device,acct_legit_581,21,0,0
user789,159.93,GB,hacked_device,acct_hacker1,21,0,1
user789,175.99,GB,hacked_device,acct_moneylaunder,21,0,1
user789,227.05,GB,hacked_device,acct_hacker1,21,0,1
user789,189.88,GB,unknown_device,acct_legit_534,21,0,0
user123,777.31,US,macbook_pro_2020,acct_legit_80,21,1,0
user_risky1,223.66,DE,burner_phone,acct_legit_236,21,1,0
user456,700.54,CA,samsung_galaxy_s21,acct_legit_281,21,1,0
user_risky1,201.11,DE,hacked_device,acct_hacker1,21,1,1
user_highroller,33977.08,AE,hacked_device,acct_darkweb123,21,1,1
user_nomad,555.71,FR,google_pixel_7,acct_legit_191,21,1,0
user_nomad,1175.4,FR,google_pixel_7,acct_legit_902,21,1,0
user789,162.2,GB,unknown_device,acct_legit_764,21,0,0
user789,275.04,GB,unknown_device,acct_legit_935,21,0,0
user789,222.04,GB,unknown_device,acct_legit_293,21,0,0
user789,78.92,GB,unknown_device,acct_legit_231,21,0,0
user456,1301.88,CA,ipad_pro,acct_legit_133,21,1,0
user_risky1,90.75,DE,burner_phone,acct_legit_307,21,1,0
user_risky2,428.86,AU,hacked_device,acct_legit_466,21,1,0
user123,609.41,US,iphone_12,acct_legit_227,21,1,0
user_risky1,230.31,DE,hacked_device,acct_darkweb123,21,1,1
user123,535.18,US,macbook_pro_2020,acct_legit_20,21,1,0
user123,223.92,US,iphone_12,acct_legit_476,21,1,0
user789,208.98,GB,hacked_device,acct_phishing_scam,21,0,1
user789,203.83,GB,unknown_device,acct_legit_284,21,0,0
user_risky1,197.75,DE,burner_phone,acct_legit_456,21,1,0
user456,1434.86,CA,hacked_device,acct_fraudster2,21,1,1
user_risky1,78.63,DE,burner_phone,acct_legit_339,21,1,0
user_risky2,141.56,AU,hacked_device,acct_legit_793,21,1,0
user_risky2,378.1,AU,hacked_device,acct_legit_480,21,1,0
user_highroller,14923.4,AE,windows_pc,acct_legit_697,21,1,0
user789,188.06,GB,hacked_device,acct_ransomware,21,0,1
user_nomad,455.53,FR,google_pixel_7,acct_legit_676,21,1,0
user_risky2,217.85,AU,hacked_device,acct_legit_628,21,1,0
user_nomad,509.79,FR,google_pixel_7,acct_legit_304,21,1,0
user_nomad,997.26,FR,google_pixel_7,acct_legit_220,21,1,0
user_highroller,40413.33,AE,iphone_14_pro,acct_legit_83,21,1,0
user789,204.6,GB,unknown_device,acct_legit_200,21,0,0
user_risky2,426.67,AU,hacked_device,acct_moneylaunder,21,1,1
user789,224.23,GB,unknown_device,acct_legit_716,21,0,0
user_risky1,212.61,DE,burner_phone,acct_legit_961,21,1,0
user_nomad,1216.85,FR,google_pixel_7,acct_legit_10,21,1,0
user_risky1,120.18,DE,hacked_device,acct_fraudster2,21,1,1
user789,231.47,GB,unknown_device,acct_legit_165,21,0,0
user_risky1,151.59,DE,burner_phone,acct_legit_209,21,1,0
user123,658.95,US,macbook_pro_2020,acct_legit_856,21,1,0
user456,2453.49,CA,ipad_pro,acct_legit_717,21,1,0
user_highroller,7941.64,AE,windows_pc,acct_legit_565,21,1,0
user_risky2,408.31,AU,hacked_device,acct_legit_416,21,1,0
user_highroller,17748.64,AE,hacked_device,acct_phishing_scam,21,1,1
user456,845.01,CA,ipad_pro,acct_legit_175,21,1,0
user123,355.92,US,macbook_pro_2020,acct_legit_546,21,1,0
user456,1158.44,CA,ipad_pro,acct_legit_984,21,1,0
user456,966.04,CA,hacked_device,acct_ransomware,21,1,1
user_highroller,48028.31,AE,iphone_14_pro,acct_legit_814,21,1,0
user123,325.92,US,iphone_12,acct_legit_658,21,1,0
user_risky1,191.2,DE,burner_phone,acct_legit_783,21,1,0
user123,462.87,US,macbook_pro_2020,acct_legit_756,21,1,0
user456,1469.51,CA,ipad_pro,acct_legit_391,21,1,0
user123,383.22,US,iphone_12,acct_legit_2,21,1,0
user123,535.65,US,iphone_12,acct_legit_30,21,1,0
user123,628.76,US,macbook_pro_2020,acct_legit_778,21,1,0
user789,198.97,GB,hacked_device,acct_darkweb123,21,0,1
user_risky1,182.54,DE,burner_phone,acct_legit_143,21,1,0
user_risky1,118.64,DE,burner_phone,acct_legit_20,21,1,0
user_risky2,136.85,AU,hacked_device,acct_legit_106,21,1,0
user456,1271.48,CA,samsung_galaxy_s21,acct_legit_956,21,1,0
user_nomad,135.64,FR,google_pixel_7,acct_legit_811,21,1,0
user123,677.88,US,hacked_device,acct_fraudster2,21,1,1
user456,785.9,CA,hacked_device,acct_phishing_scam,21,1,1
user456,2159.59,CA,ipad_pro,acct_legit_366,21,1,0
user123,355.59,US,hacked_device,acct_phishing_scam,21,1,1
user456,1175.87,CA,ipad_pro,acct_legit_431,21,1,0
user789,228.66,GB,unknown_device,acct_legit_199,21,0,0
user_highroller,30998.26,AE,windows_pc,acct_legit_306,21,1,0
user123,455.11,US,iphone_12,acct_legit_119,21,1,0
user123,505.87,US,macbook_pro_2020,acct_legit_931,21,1,0
user_risky2,379.97,AU,hacked_device,acct_legit_942,21,1,0
user_highroller,41389.49,AE,windows_pc,acct_legit_134,21,1,0
user_risky1,145.46,DE,hacked_device,acct_darkweb123,21,1,1
user123,390.79,US,macbook_pro_2020,acct_legit_785,21,1,0
user_highroller,19754.56,AE,iphone_14_pro,acct_legit_834,21,1,0
user_risky1,195.95,DE,burner_phone,acct_legit_93,21,1,0
user456,158.29,CA,samsung_galaxy_s21,acct_legit_720,21,1,0
user456,856.27,CA,samsung_galaxy_s21,acct_legit_520,21,1,0
user789,301.42,GB,unknown_device,acct_legit_549,21,0,0
user_risky2,280.02,AU,hacked_device,acct_fraudster2,21,1,1
user_risky1,143.37,DE,hacked_device,acct_ransomware,21,1,1
user_nomad,552.13,FR,hacked_device,acct_hacker1,21,1,1
user_highroller,30377.67,AE,iphone_14_pro,acct_legit_494,21,1,0
user_nomad,331.82,FR,google_pixel_7,acct_legit_430,21,1,0
user_highroller,27221.34,AE,windows_pc,acct_legit_705,21,1,0
user789,242.47,GB,unknown_device,acct_legit_841,21,0,0
user_risky1,146.73,DE,hacked_device,acct_hacker1,21,1,1
user_risky1,94.22,DE,hacked_device,acct_fraudster2,21,1,1
user456,1293.11,CA,samsung_galaxy_s21,acct_legit_747,21,1,0
user789,129.21,GB,unknown_device,acct_legit_945,21,0,0
user_nomad,928.57,FR,google_pixel_7,acct_legit_687,21,1,0
user_highroller,25350.56,AE,hacked_device,acct_fraudster2,21,1,1
user456,1094.21,CA,ipad_pro,acct_legit_398,21,1,0
user_highroller,34800.81,AE,windows_pc,acct_legit_317,21,1,0
user_risky1,157.59,DE,burner_phone,acct_legit_892,21,1,0
user_risky2,258.93,AU,hacked_device,acct_legit_423,21,1,0
user123,589.49,US,iphone_12,acct_legit_71,21,1,0
user_highroller,15166.17,AE,iphone_14_pro,acct_legit_529,21,1,0
user_highroller,20463.19,AE,iphone_14_pro,acct_legit_887,21,1,0
user456,916.38,CA,ipad_pro,acct_legit_559,21,1,0
user123,515.73,US,macbook_pro_2020,acct_legit_763,21,1,0
user123,316.59,US,iphone_12,acct_legit_342,21,1,0
user_risky2,277.07,AU,hacked_device,acct_legit_370,21,1,0
user_highroller,27375.84,AE,iphone_14_pro,acct_legit_688,21,1,0
user_highroller,18304.97,AE,windows_pc,acct_legit_33,21,1,0
user_risky2,301.7,AU,hacked_device,acct_legit_701,21,1,0
user_highroller,33307.07,AE,windows_pc,acct_legit_78,21,1,0
user_highroller,24313.63,AE,iphone_14_pro,acct_legit_875,21,1,0
user_nomad,959.49,FR,google_pixel_7,acct_legit_97,21,1,0
user456,1354.03,CA,samsung_galaxy_s21,acct_legit_749,21,1,0
user_risky1,196.89,DE,hacked_device,acct_darkweb123,21,1,1
user_risky1,179.67,DE,burner_phone,acct_legit_364,21,1,0
user_nomad,746.05,FR,google_pixel_7,acct_legit_788,21,1,0
user123,378.52,US,hacked_device,acct_phishing_scam,21,1,1
user_risky1,62.4,DE,burner_phone,acct_legit_660,21,1,0
user789,119.17,GB,unknown_device,acct_legit_391,21,0,0
user_risky1,127.47,DE,burner_phone,acct_legit_9,21,1,0
user_highroller,21397.73,AE,iphone_14_pro,acct_legit_795,21,1,0
user456,1727.7,CA,samsung_galaxy_s21,acct_legit_734,21,1,0
user_nomad,1056.29,FR,google_pixel_7,acct_legit_647,21,1,0
user456,817.73,CA,hacked_device,acct_ransomware,21,1,1
user789,165.13,GB,unknown_device,acct_legit_491,21,0,0
user_highroller,25000.31,AE,windows_pc,acct_legit_602,21,1,0
user_highroller,19768.61,AE,iphone_14_pro,acct_legit_417,21,1,0
user_nomad,676.18,FR,hacked_device,acct_fraudster2,21,1,1
user456,1371.37,CA,samsung_galaxy_s21,acct_legit_323,21,1,0
user_risky2,82.77,AU,hacked_device,acct_legit_919,21,1,0
user456,1147.23,CA,hacked_device,acct_phishing_scam,21,1,1
user_risky2,220.93,AU,hacked_device,acct_legit_344,21,1,0
user_risky1,169.14,DE,burner_phone,acct_legit_244,21,1,0
user456,1480.29,CA,ipad_pro,acct_legit_760,21,1,0
user_risky1,207.75,DE,burner_phone,acct_legit_479,21,1,0
user_nomad,882.82,FR,google_pixel_7,acct_legit_990,21,1,0
user789,294.97,GB,unknown_device,acct_legit_505,21,0,0
user456,878.07,CA,hacked_device,acct_hacker1,21,1,1
user_highroller,20806.44,AE,windows_pc,acct_legit_52,21,1,0
user_nomad,851.14,FR,google_pixel_7,acct_legit_242,21,1,0
user_risky1,82.63,DE,burner_phone,acct_legit_904,21,1,0
user123,611.79,US,macbook_pro_2020,acct_legit_33,21,1,0
user_highroller,13319.97,AE,iphone_14_pro,acct_legit_25,21,1,0
